Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /dm/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:25] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjozfQ.2mMC9Y48syJFgW_SZTS9aMPihEm3QxJA0QuKCrfCwhY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:26] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 403 -
